sku,infoDate,competitionType,competitor,competitorSku,label,price,currency,priceUnit,unitOfMeasure,priceType,priority,comments,country,source
MB-0001,2018-02-02T08:57:09,,"Amazon Marketplace - Der-ModellbauShop, Preise incl. MwSt.",,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,4.35,EUR,,,,,,de,idealo
MB-0001,2018-02-02T08:57:09,,Amazon,,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,10.09,EUR,,,,,,de,idealo
MB-0003,2018-02-02T08:57:09,,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung blau,8.54,EUR,,,,,,de,idealo
MB-0003,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,9.54,EUR,,,,,,de,idealo
MB-0003,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Ruderhorn mit 3-Punktbefestigung blau / 1023.1.B,9.99,EUR,,,,,,de,idealo
MB-0003,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung blau 1023.1.B,10.01,EUR,,,,,,de,idealo
MB-0004,2018-02-02T08:57:09,,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung gelb,8.54,EUR,,,,,,de,idealo
MB-0004,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1023.1.G - Ruderhorn mit 3-Punktbefestig. gelb,9.54,EUR,,,,,,de,idealo
MB-0004,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Ruderhorn mit 3-Punktbefestigung gelb / 1023.1.G,9.99,EUR,,,,,,de,idealo
MB-0004,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung gelb 1023.1.G,10.01,EUR,,,,,,de,idealo
MB-0005,2018-02-02T08:57:09,,d-edition.de,,Graupner Halterung Stabilisator,5.62,EUR,,,,,,de,idealo
MB-0005,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 90191.25 - Halterung Stabilisator,6.47,EUR,,,,,,de,idealo
MB-0005,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Halterung Stabilisator 90191.25,8.64,EUR,,,,,,de,idealo
MB-0005,2018-02-02T08:57:09,,Amazon,,Graupner 90191.25 - Halterung Stabilisator,12.4,EUR,,,,,,de,idealo
MB-0006,2018-02-02T08:57:09,,eBay - toyexpress24,,Faller 150504 Reisende IV,8.45,EUR,,,,,,de,idealo
MB-0006,2018-02-02T08:57:09,,ideeundspiel.com,,FALLER 150504 H0 Reisende IV,8.81,EUR,,,,,,de,idealo
MB-0006,2018-02-02T08:57:09,,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.4,EUR,,,,,,de,idealo
MB-0006,2018-02-02T08:57:09,,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,,,,,de,idealo
MB-0007,2018-02-02T08:57:09,,smdv.de,,Graupner Kühlwasserspirale 1St.,15.49,EUR,,,,,,de,idealo
MB-0007,2018-02-02T08:57:09,,der-schweighofer.at,,Graupner SJ Wasserkühlspirale Speed 820 4013389183260,15.99,EUR,,,,,,de,idealo
MB-0007,2018-02-02T08:57:09,,voelkner.de,,Graupner Kühlwasserspirale 1St.,15.99,EUR,,,,,,de,idealo
MB-0008,2018-02-02T08:57:09,,d-edition.de,,"Graupner Kugellager, vorne",8.99,EUR,,,,,,de,idealo
MB-0008,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,"Graupner Kugellager, vorne / 92604.28",9.99,EUR,,,,,,de,idealo
MB-0008,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,"Graupner 92604.28 - Kugellager, vorne",9.99,EUR,,,,,,de,idealo
MB-0008,2018-02-02T08:57:09,,eBay - modellsport-boehm,,"Graupner Kugellager, vorne 92604.28",10.01,EUR,,,,,,de,idealo
MB-0009,2018-02-02T08:57:09,,d-edition.de,,,9.99,EUR,,,,,,de,idealo
MB-0010,2018-02-02T08:57:09,,Amazon Marketplace - Modellbau Lindinger,,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,6.06,EUR,,,,,,de,idealo
MB-0010,2018-02-02T08:57:09,,d-edition.de,,Graupner Luftschraube 3 Blatt25x21 cm,6.11,EUR,,,,,,de,idealo
MB-0010,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Luftschraube 3 Blatt 25x21 cm 1315.25.21,7.88,EUR,,,,,,de,idealo
MB-0010,2018-02-02T08:57:09,,lindinger.at,,"GRAUPNER LUFTSCHRAUBE 3-BLATT 10/8,3",7.99,EUR,,,,,,de,idealo
MB-0010,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Luftschraube 3 Blatt25x21 cm / 1315.25.21,7.99,EUR,,,,,,de,idealo
MB-0011,2018-02-02T08:57:09,,real.de,,90190.044 Graupner MRX5 Lagerschalen für die Schwingenachse,9.99,EUR,,,,,,de,idealo
MB-0011,2018-02-02T08:57:09,,d-edition.de,,Graupner Lagerschalen f?r dieSchwingenachse,9.99,EUR,,,,,,de,idealo
MB-0011,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Lagerschalen für dieSchwingenachse / 90190.44,9.99,EUR,,,,,,de,idealo
MB-0011,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Lagerschalen für die Schwingenachse 90190.44,10.01,EUR,,,,,,de,idealo
MB-0011,2018-02-02T08:57:09,,Amazon,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,13.52,EUR,,,,,,de,idealo
MB-0012,2018-02-02T08:57:09,,eBay - toyexpress24,,Faller 181604 3 Kleine und 3 grosse Tannen,8.45,EUR,,,,,,de,idealo
MB-0012,2018-02-02T08:57:09,,eBay - mo-de-train,,Faller 181604 H0 - drei kleine Tannen und drei große Tannen,8.8,EUR,,,,,,de,idealo
MB-0012,2018-02-02T08:57:09,,ideeundspiel.com,,FALLER 181604 3 Kleine und 3 große Tannen,8.81,EUR,,,,,,de,idealo
MB-0012,2018-02-02T08:57:09,,eBay - meisesmobacenter,,Faller 181604 3 Kleine und 3 große Tannen,8.98,EUR,,,,,,de,idealo
MB-0012,2018-02-02T08:57:09,,eBay - joes-modellbahnlaedle,,"FALLER 181604 Spur H0, TT, N, 3 Kleine und 3 große Tannen # in OVP##",9.7,EUR,,,,,,de,idealo
MB-0012,2018-02-02T08:57:09,,Amazon Marketplace - Modellauto18,,"FALLER 181604 - 3 Kleine und 3 große Tannen, Zubehör für die Modelleisenbahn, Modellbau",10.44,EUR,,,,,,de,idealo
MB-0013,2018-02-02T08:57:09,,d-edition.de,,Graupner D?mpferkolbenstangenvorne,8.52,EUR,,,,,,de,idealo
MB-0013,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.52,EUR,,,,,,de,idealo
MB-0013,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Dämpferkolbenstangenvorne / 90190.13,9.99,EUR,,,,,,de,idealo
MB-0013,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dämpferkolbenstangen vorne 90190.13,10.01,EUR,,,,,,de,idealo
MB-0013,2018-02-02T08:57:09,,Amazon,,Graupner 90190.13 - Dämpferkolbenstangen vorne,13.56,EUR,,,,,,de,idealo
MB-0014,2018-02-02T08:57:09,,d-edition.de,,Graupner Dekorbogen,8.54,EUR,,,,,,de,idealo
MB-0014,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 9378.14 - Dekorbogen,9.54,EUR,,,,,,de,idealo
MB-0014,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dekorbogen 9378.14,10.01,EUR,,,,,,de,idealo
MB-0015,2018-02-02T08:57:09,,d-edition.de,,Graupner Dekorbogen zu Twister,9.99,EUR,,,,,,de,idealo
MB-0015,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Dekorbogen zu Twister / 9356.14,9.99,EUR,,,,,,de,idealo
MB-0015,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dekorbogen zu Twister 9356.14,10.01,EUR,,,,,,de,idealo
MB-0017,2018-02-02T08:57:09,,eBay - toyexpress24,,Faller 150504 Reisende IV,8.45,EUR,,,,,,de,idealo
MB-0017,2018-02-02T08:57:09,,ideeundspiel.com,,FALLER 150504 H0 Reisende IV,8.81,EUR,,,,,,de,idealo
MB-0017,2018-02-02T08:57:09,,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.4,EUR,,,,,,de,idealo
MB-0017,2018-02-02T08:57:09,,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,,,,,de,idealo
MB-0018,2018-02-02T08:57:09,,Amazon,,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,10.09,EUR,,,,,,de,idealo
MB-0018,2018-02-02T08:57:09,,cmc-versand.de,,Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader Graupner,3.24,EUR,,,,,,de,idealo
MB-0018,2018-02-02T08:57:09,,"Amazon Marketplace - Der-ModellbauShop, Preise incl. MwSt.",,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,4.35,EUR,,,,,,de,idealo
MB-0020,2018-02-02T08:57:09,,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung blau,8.54,EUR,,,,,,de,idealo
MB-0020,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,9.54,EUR,,,,,,de,idealo
MB-0020,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Ruderhorn mit 3-Punktbefestigung blau / 1023.1.B,9.99,EUR,,,,,,de,idealo
MB-0020,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung blau 1023.1.B,10.01,EUR,,,,,,de,idealo
MB-0021,2018-02-02T08:57:09,,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung gelb,8.54,EUR,,,,,,de,idealo
MB-0021,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1023.1.G - Ruderhorn mit 3-Punktbefestig. gelb,9.54,EUR,,,,,,de,idealo
MB-0021,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Ruderhorn mit 3-Punktbefestigung gelb / 1023.1.G,9.99,EUR,,,,,,de,idealo
MB-0021,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung gelb 1023.1.G,10.01,EUR,,,,,,de,idealo
MB-0022,2018-02-02T08:57:09,,d-edition.de,,Graupner Halterung Stabilisator,5.62,EUR,,,,,,de,idealo
MB-0022,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 90191.25 - Halterung Stabilisator,6.47,EUR,,,,,,de,idealo
MB-0022,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Halterung Stabilisator 90191.25,8.64,EUR,,,,,,de,idealo
MB-0022,2018-02-02T08:57:09,,Amazon,,Graupner 90191.25 - Halterung Stabilisator,12.4,EUR,,,,,,de,idealo
MB-0023,2018-02-02T08:57:09,,d-edition.de,,,9.99,EUR,,,,,,de,idealo
MB-0024,2018-02-02T08:57:09,,smdv.de,,Graupner Kühlwasserspirale 1St.,15.49,EUR,,,,,,de,idealo
MB-0024,2018-02-02T08:57:09,,der-schweighofer.at,,Graupner SJ Wasserkühlspirale Speed 820 4013389183260,15.99,EUR,,,,,,de,idealo
MB-0024,2018-02-02T08:57:09,,voelkner.de,,Graupner Kühlwasserspirale 1St.,15.99,EUR,,,,,,de,idealo
MB-0025,2018-02-02T08:57:09,,d-edition.de,,"Graupner Kugellager, vorne",8.99,EUR,,,,,,de,idealo
MB-0025,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,"Graupner Kugellager, vorne / 92604.28",9.99,EUR,,,,,,de,idealo
MB-0025,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,"Graupner 92604.28 - Kugellager, vorne",9.99,EUR,,,,,,de,idealo
MB-0025,2018-02-02T08:57:09,,eBay - modellsport-boehm,,"Graupner Kugellager, vorne 92604.28",10.01,EUR,,,,,,de,idealo
MB-0026,2018-02-02T08:57:09,,d-edition.de,,,9.99,EUR,,,,,,de,idealo
MB-0028,2018-02-02T08:57:09,,Amazon Marketplace - Modellbau Lindinger,,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,6.06,EUR,,,,,,de,idealo
MB-0028,2018-02-02T08:57:09,,d-edition.de,,Graupner Luftschraube 3 Blatt25x21 cm,6.11,EUR,,,,,,de,idealo
MB-0028,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Luftschraube 3 Blatt 25x21 cm 1315.25.21,7.88,EUR,,,,,,de,idealo
MB-0028,2018-02-02T08:57:09,,lindinger.at,,"GRAUPNER LUFTSCHRAUBE 3-BLATT 10/8,3",7.99,EUR,,,,,,de,idealo
MB-0028,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Luftschraube 3 Blatt25x21 cm / 1315.25.21,7.99,EUR,,,,,,de,idealo
MB-0029,2018-02-02T08:57:09,,real.de,,90190.044 Graupner MRX5 Lagerschalen für die Schwingenachse,9.99,EUR,,,,,,de,idealo
MB-0029,2018-02-02T08:57:09,,d-edition.de,,Graupner Lagerschalen f?r dieSchwingenachse,9.99,EUR,,,,,,de,idealo
MB-0029,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Lagerschalen für dieSchwingenachse / 90190.44,9.99,EUR,,,,,,de,idealo
MB-0029,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Lagerschalen für die Schwingenachse 90190.44,10.01,EUR,,,,,,de,idealo
MB-0029,2018-02-02T08:57:09,,Amazon,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,13.52,EUR,,,,,,de,idealo
MB-0030,2018-02-02T08:57:09,,eBay - toyexpress24,,Faller 181604 3 Kleine und 3 grosse Tannen,8.45,EUR,,,,,,de,idealo
MB-0030,2018-02-02T08:57:09,,eBay - mo-de-train,,Faller 181604 H0 - drei kleine Tannen und drei große Tannen,8.8,EUR,,,,,,de,idealo
MB-0030,2018-02-02T08:57:09,,ideeundspiel.com,,FALLER 181604 3 Kleine und 3 große Tannen,8.81,EUR,,,,,,de,idealo
MB-0030,2018-02-02T08:57:09,,eBay - meisesmobacenter,,Faller 181604 3 Kleine und 3 große Tannen,8.98,EUR,,,,,,de,idealo
MB-0030,2018-02-02T08:57:09,,eBay - joes-modellbahnlaedle,,"FALLER 181604 Spur H0, TT, N, 3 Kleine und 3 große Tannen # in OVP##",9.7,EUR,,,,,,de,idealo
MB-0030,2018-02-02T08:57:09,,Amazon Marketplace - Modellauto18,,"FALLER 181604 - 3 Kleine und 3 große Tannen, Zubehör für die Modelleisenbahn, Modellbau",10.44,EUR,,,,,,de,idealo
MB-0031,2018-02-02T08:57:09,,d-edition.de,,Graupner D?mpferkolbenstangenvorne,8.52,EUR,,,,,,de,idealo
MB-0031,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.52,EUR,,,,,,de,idealo
MB-0031,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Dämpferkolbenstangenvorne / 90190.13,9.99,EUR,,,,,,de,idealo
MB-0031,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dämpferkolbenstangen vorne 90190.13,10.01,EUR,,,,,,de,idealo
MB-0031,2018-02-02T08:57:09,,Amazon,,Graupner 90190.13 - Dämpferkolbenstangen vorne,13.56,EUR,,,,,,de,idealo
MB-0032,2018-02-02T08:57:09,,d-edition.de,,Graupner Dekorbogen,8.54,EUR,,,,,,de,idealo
MB-0032,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 9378.14 - Dekorbogen,9.54,EUR,,,,,,de,idealo
MB-0032,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dekorbogen 9378.14,10.01,EUR,,,,,,de,idealo
MB-0033,2018-02-02T08:57:09,,d-edition.de,,Graupner Dekorbogen zu Twister,9.99,EUR,,,,,,de,idealo
MB-0033,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Dekorbogen zu Twister / 9356.14,9.99,EUR,,,,,,de,idealo
MB-0033,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dekorbogen zu Twister 9356.14,10.01,EUR,,,,,,de,idealo
MB-0035,2018-02-02T08:57:09,,eBay - toyexpress24,,Faller 150504 Reisende IV,8.45,EUR,,,,,,de,idealo
MB-0035,2018-02-02T08:57:09,,ideeundspiel.com,,FALLER 150504 H0 Reisende IV,8.81,EUR,,,,,,de,idealo
MB-0035,2018-02-02T08:57:09,,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.4,EUR,,,,,,de,idealo
MB-0035,2018-02-02T08:57:09,,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,,,,,de,idealo
MB-0036,2018-02-02T08:57:09,,d-edition.de,,Graupner Dekorbogen,8.54,EUR,,,,,,de,idealo
MB-0036,2018-02-02T08:57:09,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 9378.14 - Dekorbogen,9.54,EUR,,,,,,de,idealo
MB-0036,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dekorbogen 9378.14,10.01,EUR,,,,,,de,idealo
MB-0037,2018-02-02T08:57:09,,d-edition.de,,Graupner Dekorbogen zu Twister,9.99,EUR,,,,,,de,idealo
MB-0037,2018-02-02T08:57:09,,eBay - www_rc-multistore_de,,Graupner Dekorbogen zu Twister / 9356.14,9.99,EUR,,,,,,de,idealo
MB-0037,2018-02-02T08:57:09,,eBay - modellsport-boehm,,Graupner Dekorbogen zu Twister 9356.14,10.01,EUR,,,,,,de,idealo
MB-0039,2018-02-02T08:57:09,,eBay - toyexpress24,,Faller 150504 Reisende IV,8.45,EUR,,,,,,de,idealo
MB-0039,2018-02-02T08:57:09,,ideeundspiel.com,,FALLER 150504 H0 Reisende IV,8.81,EUR,,,,,,de,idealo
MB-0039,2018-02-02T08:57:09,,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.4,EUR,,,,,,de,idealo
MB-0039,2018-02-02T08:57:09,,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,,,,,de,idealo
